,Property ID,Locality data,Price,Property type,Property subtype,Type of sale,Number of bedrooms,Living area m²,Equipped kitchen,Furnished,Open fire,Terrace surface m²,Garden area m²,Number of facades,Swimming pool,Building condition
2290, 20232095,9600,79500,apartment,apartment,None,1,28,1,0,1,None,None,2,0,None
2291, 20232435,1180,155000,apartment,apartment,None,1,36,1,0,1,None,None,2,0,Good
2292, 20231662,5070,220000,apartment,apartment,None,2,100,0,0,1,None,None,3,0,None
2293, 20231659,5070,220000,apartment,apartment,None,2,100,0,0,1,None,None,3,0,None
2294, 20230390,2490,245000,apartment,penthouse,None,2,102,1,0,1,14,None,2,0,None
2295, 20229967,1050,250000,apartment,flat-studio,None,None,51,1,0,1,2,None,None,0,Good
2296, 20230394,2490,287073,apartment,apartment,None,2,107,1,0,1,14,None,2,0,None
2297, 20163882,1050,840000,apartment,apartment,None,3,173,0,0,1,39,None,2,0,As new
2298, 20220405,9300,175000,apartment,apartment,None,2,83,0,0,1,None,None,None,0,To be done up
2299, 20219569,1070,310000,apartment,apartment,None,2,70,0,0,1,6,None,2,0,As new
2300, 20217862,8300,1695000,apartment,apartment,None,4,128,0,0,1,None,None,3,0,Just renovated
2301, 20237092,1080,170000,apartment,apartment,None,1,70,1,0,1,5,None,2,0,Good
2302, 20236698,9300,260250,apartment,apartment,None,3,110,1,0,1,8,None,4,0,None
2303, 20236835,4520,279500,apartment,ground-floor,None,2,100,0,0,1,11,30,3,0,None
2304, 20236689,9420,360000,apartment,apartment,None,2,101,1,0,1,8,None,3,0,None
2305, 20235036,9160,399000,apartment,apartment,None,3,179,0,0,1,None,None,None,0,As new
2306, 20188374,1180,625000,apartment,apartment,None,3,172,0,0,1,20,None,3,0,Just renovated
2307, 20207712,8400,265000,apartment,apartment,None,2,85,0,0,1,None,None,None,0,Good
2308, 20208141,8300,1995000,apartment,duplex,None,3,215,0,0,1,14,None,None,0,Good
2309, 20214539,8434,249000,apartment,apartment,None,1,68,0,1,1,6,None,None,0,Just renovated
2310, 20227660,2870,359000,apartment,apartment,None,2,98,0,0,1,12,None,4,0,None
2311, 20227663,2870,379000,apartment,penthouse,None,2,98,0,0,1,12,None,4,0,None
2312, 20227661,2870,482000,apartment,apartment,None,3,138,0,0,1,34,None,4,0,None
2313, 20227664,2870,486000,apartment,penthouse,None,2,129,0,0,1,19,None,4,0,None
2314, 20226532,2800,259000,apartment,apartment,None,1,89,0,0,1,None,None,None,0,Just renovated
2315, 20234874,5100,195000,apartment,apartment,None,2,76,1,0,1,5,None,3,0,Good
2316, 20234876,5100,210000,apartment,apartment,None,2,85,1,0,1,5,None,3,0,Good
2317, 20211956,1080,185000,apartment,apartment,None,1,71,1,0,1,3,None,2,0,Good
2318, 20213365,1170,185000,apartment,flat-studio,None,None,40,0,0,1,15,None,2,0,Good
2319, 20217467,8790,275000,apartment,apartment,None,3,115,0,0,1,None,None,None,0,Good
2320, 20213480,9100,289000,apartment,apartment,None,3,108,0,0,1,None,None,None,0,Good
2321, 20213823,1380,350000,apartment,apartment,None,3,113,1,0,1,None,None,None,0,Good
2322, 20213304,1000,560000,apartment,duplex,None,2,120,0,0,1,5,None,2,0,Good
2323, 20211989,8300,3650000,apartment,apartment,None,4,182,0,0,1,8,None,2,0,Just renovated
2324, 20228090,2000,415000,apartment,apartment,None,2,89,0,0,1,5,None,2,0,As new
2325, 20229922,1000,499000,apartment,apartment,None,5,168,1,0,1,14,None,2,0,Good
2326, 20229947,1080,499000,apartment,apartment,None,5,168,1,0,1,14,None,2,0,Good
2327, 20230710,1040,1150000,apartment,duplex,None,3,198,0,0,1,42,None,None,0,As new
2328, 20228154,1050,1725000,apartment,duplex,None,3,356,0,0,1,80,None,2,0,As new
2329, 20206932,9600,175000,apartment,apartment,None,1,83,1,0,1,11,2000,None,0,Good
2330, 20205487,9300,135000,apartment,apartment,None,1,63,1,0,1,47,None,3,0,Good
2331, 20205254,2600,156000,apartment,flat-studio,None,None,48,1,0,1,9,None,None,0,Good
2332, 20205486,9300,175000,apartment,apartment,None,1,78,0,0,1,2,None,3,0,Good
2333, 20205484,9300,175000,apartment,apartment,None,2,95,1,0,1,3,None,3,0,Good
2334, 20205485,9300,179000,apartment,apartment,None,1,78,0,0,1,2,None,3,0,Good
2335, 20205483,9300,179000,apartment,apartment,None,2,95,1,0,1,3,None,3,0,Good
2336, 20204728,2940,199000,apartment,apartment,None,2,86,0,0,1,None,None,3,0,To be done up
2337, 20223082,8540,230000,apartment,apartment,None,2,102,0,0,1,29,None,2,0,None
2338, 20219368,1081,249000,apartment,apartment,None,2,94,1,0,1,10,None,2,0,Good
2339, 20223094,8530,290000,apartment,apartment,None,2,85,0,0,1,7,None,2,0,Good
2340, 20220997,3590,299000,apartment,apartment,None,2,None,1,0,1,9,None,None,0,Good
2341, 20240919,1800,235000,apartment,apartment,None,2,100,0,0,1,None,None,3,0,None
2342, 20240467,1780,399000,apartment,apartment,None,3,145,0,0,1,16,None,2,0,None
2343, 20238349,1050,430000,apartment,apartment,None,1,85,1,0,1,None,40,None,0,Good
2344, 20240854,9060,497000,apartment,apartment,None,3,204,0,0,1,7,None,2,0,As new
2345, 20194055,3200,230000,apartment,apartment,None,1,53,1,0,1,None,None,None,0,Good
2346, 20227250,4432,219000,apartment,apartment,None,2,98,0,0,1,6,None,3,0,None
2347, 20203820,8370,199000,apartment,apartment,None,1,60,1,1,1,None,None,2,0,Good
2348, 20175838,1050,220000,apartment,apartment,None,1,60,1,0,1,6,None,2,0,To renovate
2349, 11491902,1600,239000,apartment,apartment,None,2,85,1,0,1,2,None,None,0,Good
2350, 20189549,1180,255000,apartment,apartment,None,3,100,0,0,1,13,None,2,0,Good
2351, 20200624,1081,280000,apartment,apartment,None,3,120,0,0,1,8,None,2,0,To be done up
2352, 20199488,1170,299000,apartment,apartment,None,2,100,1,0,1,15,None,2,0,To renovate
2353, 20131199,1420,345000,apartment,duplex,None,3,127,0,0,1,6,None,2,0,As new
2354, 20234357,1190,255000,apartment,apartment,None,1,72,0,0,1,6,None,2,0,As new
2355, 20232443,1050,400000,apartment,apartment,None,2,80,0,1,1,None,None,3,0,As new
2356, 20232442,1050,450000,apartment,apartment,None,2,100,0,1,1,None,None,None,0,As new
2357, 20229318,1070,215000,apartment,apartment,None,2,77,1,0,1,None,None,2,0,Good
2358, 20229798,1000,250000,apartment,flat-studio,None,None,42,0,0,1,None,None,None,0,Good
2359, 20229761,8000,265000,apartment,apartment,None,2,None,1,0,1,None,None,None,0,Just renovated
2360, 20228771,1000,349000,apartment,apartment,None,2,115,0,0,1,None,None,2,0,Good
2361, 20228772,1070,349000,apartment,apartment,None,2,175,1,0,1,None,None,2,0,Good
2362, 20229634,2000,375000,apartment,apartment,None,1,68,0,0,1,None,None,None,0,As new
2363, 20227544,1180,530000,apartment,apartment,None,3,146,1,0,1,22,None,3,0,Good
2364, 20228940,1040,695000,apartment,apartment,None,3,113,0,0,1,26,None,2,0,As new
2365, 20168404,2018,495000,apartment,apartment,None,3,177,0,0,1,18,None,None,0,To be done up
2366, 20174860,2000,695000,apartment,apartment,None,2,180,0,0,1,35,None,None,0,Good
2367, 20193940,2870,224000,apartment,apartment,None,2,112,1,0,1,None,None,3,0,Good
2368, 20203838,3000,210000,apartment,kot,None,1,18,1,0,1,None,None,None,0,Good
2369, 20204401,1020,345000,apartment,loft,None,1,97,0,0,1,3,None,2,0,Good
2370, 20204076,8450,555000,apartment,apartment,None,2,119,0,0,1,None,None,None,0,As new
2371, 20202347,8300,815000,apartment,apartment,None,3,76,0,0,1,None,None,None,0,To renovate
2372, 20173177,3360,445000,apartment,ground-floor,None,2,165,0,0,1,40,450,4,0,Good
2373, 20221063,8210,205000,apartment,apartment,None,2,76,0,0,1,None,None,None,0,Good
2374, 20223810,9240,258000,apartment,apartment,None,1,65,1,0,1,12,None,2,0,None
2375, 20221760,5100,259000,apartment,apartment,None,3,114,0,0,1,None,None,4,0,Good
2376, 20219710,1050,275000,apartment,apartment,None,1,97,0,0,1,None,None,2,0,Good
2377, 20218417,9000,285000,apartment,duplex,None,1,68,0,0,1,None,None,None,0,Good
2378, 20223811,9240,330000,apartment,duplex,None,2,100,0,0,1,14,None,2,0,None
2379, 20221170,9000,445000,apartment,apartment,None,2,89,0,0,1,None,None,None,0,None
2380, 20221119,8300,995000,apartment,apartment,None,3,90,0,0,1,None,None,None,0,As new
2381, 20224648,2000,1165000,apartment,apartment,None,2,172,1,0,1,60,None,None,0,As new
2382, 20222020,9000,1400000,apartment,apartment,None,3,219,0,0,1,None,None,2,0,None
2383, 20234359,1210,350000,apartment,duplex,None,3,150,0,0,1,None,None,3,0,Good
2384, 20234479,1180,398000,apartment,duplex,None,3,154,0,0,1,None,None,2,0,As new
2385, 20234453,1200,480000,apartment,apartment,None,2,92,0,0,1,None,None,4,0,As new
2386, 20184485,1180,675000,apartment,apartment,None,4,147,1,0,1,11,None,2,0,Good
2387, 20206217,9052,299000,apartment,apartment,None,2,81,0,0,1,5,None,2,0,Good
2388, 20206025,8450,315000,apartment,apartment,None,2,85,1,0,1,None,None,None,0,Just renovated
2389, 20226548,9051,490000,apartment,ground-floor,None,2,137,0,0,1,3,87,2,0,As new
2390, 20225221,8301,459000,apartment,apartment,None,2,57,0,0,1,None,None,None,0,None
2391, 20051715,2640,199900,apartment,ground-floor,None,1,55,1,0,1,30,106,2,0,Good
2392, 20126743,2018,210000,apartment,apartment,None,1,55,1,0,1,3,None,2,0,Good
2393, 20102136,1000,279000,apartment,apartment,None,2,75,0,0,1,10,None,2,0,Good
2394, 20083285,1020,295000,apartment,apartment,None,2,106,1,0,1,10,None,2,0,Good
2395, 20143305,1190,295000,apartment,apartment,None,2,72,0,0,1,8,None,2,0,Good
2396, 20200112,1040,330000,apartment,apartment,None,1,83,0,0,1,3,None,2,0,Good
2397, 20119073,1200,389000,apartment,apartment,None,2,97,0,0,1,None,None,2,0,Good
2398, 20082967,1000,485000,apartment,apartment,None,2,109,1,0,1,None,36,2,0,As new
2399, 20172262,3001,585000,apartment,apartment,None,2,100,0,0,1,25,70,None,0,As new
2400, 20161958,1150,795000,apartment,apartment,None,3,170,0,0,1,15,None,2,0,Good
2401, 20201061,2500,299000,apartment,penthouse,None,3,100,1,0,1,30,None,2,0,Just renovated
2402, 20199905,3000,415000,apartment,apartment,None,2,101,0,1,1,7,None,2,0,Good
2403, 20198697,8400,440000,apartment,apartment,None,2,105,0,0,1,14,None,None,0,Good
2404, 20213653,8620,189000,apartment,flat-studio,None,None,32,0,0,1,None,None,2,0,As new
2405, 20211817,1160,298000,apartment,apartment,None,3,91,0,0,1,None,None,None,0,Good
2406, 20212712,2140,299000,apartment,apartment,None,2,86,1,0,1,3,None,2,0,None
2407, 20213078,1190,325000,apartment,apartment,None,2,86,0,0,1,5,100,3,0,None
2408, 20213207,1190,335000,apartment,apartment,None,1,73,0,0,1,11,100,3,0,None
2409, 20209590,1030,349000,apartment,duplex,None,3,113,0,0,1,9,None,2,0,Good
2410, 20213549,1180,795000,apartment,loft,None,4,262,0,0,1,24,None,4,0,As new
2411, 20211304,8300,1875000,apartment,apartment,None,3,98,0,0,1,35,None,None,0,As new
2412, 20236668,9300,289580,apartment,apartment,None,2,107,1,0,1,16,228,4,0,None
2413, 20230974,9000,237500,apartment,apartment,None,2,96,0,0,1,None,None,None,0,None
2414, 20232803,9030,237500,apartment,apartment,None,2,96,0,0,1,None,None,None,0,None
2415, 20233596,1080,245000,apartment,apartment,None,3,110,1,0,1,10,None,2,0,Good
2416, 20232394,1050,275000,apartment,apartment,None,1,50,1,0,1,None,None,2,0,Good
2417, 20232829,9000,299000,apartment,apartment,None,3,83,0,0,1,None,None,2,0,As new
2418, 20234383,1200,350000,apartment,apartment,None,3,109,0,0,1,31,None,2,0,To be done up
2419, 20234489,1050,485000,apartment,apartment,None,2,78,0,0,1,7,None,2,0,None
2420, 20233256,1180,595000,apartment,apartment,None,4,181,1,0,1,None,None,2,1,To renovate
2421, 20233072,8301,765000,apartment,apartment,None,3,140,1,0,1,32,None,4,0,Good
2422, 20189302,2600,175000,apartment,apartment,None,2,90,0,0,1,12,None,2,0,To be done up
2423, 20206949,9240,274500,apartment,apartment,None,3,114,1,0,1,15,None,None,0,Good
2424, 20224983,8434,69000,apartment,flat-studio,None,None,25,0,1,1,None,None,None,0,To be done up
2425, 20214529,8434,122000,apartment,apartment,None,None,25,0,1,1,None,None,None,0,Good
2426, 20224640,9000,335000,apartment,apartment,None,1,80,0,0,1,None,None,None,0,Good
2427, 20225257,9000,395000,apartment,apartment,None,2,114,0,0,1,None,None,None,0,None
2428, 20180608,2660,175000,apartment,apartment,None,3,90,1,0,1,5,None,None,0,Good
2429, 20194372,1200,315000,apartment,apartment,None,2,88,1,0,1,5,None,2,0,Good
2430, 20217013,7060,249000,apartment,apartment,None,2,101,1,0,1,12,None,4,0,None
2431, 20212228,4102,189500,apartment,ground-floor,None,1,85,1,0,1,26,None,4,0,Good
2432, 20212495,4100,199900,apartment,apartment,None,3,130,1,0,1,None,None,None,0,As new
2433, 20211934,1180,345000,apartment,triplex,None,2,83,0,0,1,None,None,2,0,As new
2434, 20214419,9700,385000,apartment,apartment,None,2,111,1,0,1,18,None,None,0,None
2435, 20211177,9000,399000,apartment,apartment,None,3,124,1,0,1,None,None,None,0,Good
2436, 20211935,1050,495000,apartment,apartment,None,2,126,0,0,1,None,None,2,0,Good
2437, 20211371,8301,925000,apartment,apartment,None,3,75,0,0,1,None,None,None,0,To renovate
2438, 20210961,8300,1695000,apartment,apartment,None,3,113,0,1,1,None,None,3,0,Good
2439, 20210962,8300,3650000,apartment,apartment,None,4,182,0,0,1,None,None,2,0,Good
2440, 20232920,9940,295000,apartment,apartment,None,1,75,0,0,1,17,None,2,0,As new
2441, 20232910,9940,295000,apartment,apartment,None,1,75,0,0,1,17,None,2,0,As new
2442, 20237666,9185,419000,apartment,duplex,None,4,222,1,0,1,None,None,2,0,Just renovated
2443, 20236878,1190,595000,apartment,loft,None,3,170,0,0,1,60,None,None,0,As new
2444, 20194913,9300,265000,apartment,apartment,None,2,125,1,0,1,20,None,None,0,Good
2445, 20194040,9050,445000,apartment,apartment,None,2,132,0,0,1,None,125,None,0,Good
2446, 20179826,1040,795000,apartment,apartment,None,3,188,0,0,1,16,None,2,0,Good
2447, 20208400,9300,229000,apartment,apartment,None,3,128,0,0,1,None,None,2,0,Good
2448, 20225460,5537,199000,apartment,apartment,None,2,89,0,1,1,None,None,None,0,Just renovated
2449, 20226531,2500,249000,apartment,apartment,None,2,74,0,0,1,None,None,None,0,None
2450, 20226483,2018,399000,apartment,apartment,None,2,117,0,0,1,None,None,None,0,None
2451, 20183620,1030,259000,apartment,apartment,None,2,96,0,0,1,None,None,2,0,Good
2452, 10827919,8800,239000,apartment,apartment,None,2,101,1,0,1,10,None,None,0,Good
2453, 20234086,2620,275000,apartment,apartment,None,2,889,1,0,1,3,None,2,0,As new
2454, 20217460,4000,99000,apartment,flat-studio,None,None,35,0,0,1,None,None,2,0,To renovate
2455, 20214525,8434,179000,apartment,apartment,None,2,64,0,1,1,None,None,None,0,Just renovated
2456, 20216954,2180,205000,apartment,apartment,None,2,79,1,0,1,None,None,2,0,Good
2457, 20214258,1070,250000,apartment,duplex,None,4,120,0,0,1,14,None,2,0,To renovate
2458, 20215883,2400,269000,apartment,penthouse,None,2,81,1,0,1,15,None,2,0,None
2459, 20213635,8434,289000,apartment,apartment,None,2,66,0,1,1,4,None,None,0,Just renovated
2460, 20215885,2400,331000,apartment,apartment,None,2,114,1,0,1,34,None,2,0,None
2461, 20213637,8434,369000,apartment,apartment,None,2,77,0,1,1,5,None,None,0,Good
2462, 20213364,1030,395000,apartment,apartment,None,2,100,0,0,1,45,65,2,0,As new
2463, 20213632,8430,420000,apartment,apartment,None,2,80,0,1,1,6,None,None,0,Good
2464, 20214526,8434,447000,apartment,apartment,None,2,85,0,1,1,65,None,None,0,Just renovated
2465, 20214517,8400,495000,apartment,apartment,None,3,150,0,1,1,30,None,None,0,Good
2466, 20213021,8300,950000,apartment,apartment,None,1,72,0,0,1,None,None,None,0,To renovate
2467, 20212202,1050,1500000,apartment,duplex,None,3,226,0,0,1,176,None,2,0,As new
2468, 20212418,8300,2375000,apartment,apartment,None,3,130,0,0,1,None,None,2,0,Good
2469, 20232388,1050,299000,apartment,apartment,None,1,63,1,0,1,2,None,2,0,Good
2470, 20208952,1081,249000,apartment,apartment,None,3,120,0,0,1,5,None,None,0,To renovate
2471, 20209141,1140,289000,apartment,duplex,None,2,80,0,0,1,None,None,3,0,Just renovated
2472, 20228761,2020,249000,apartment,apartment,None,2,76,0,0,1,None,None,None,0,Good
2473, 20185620,8530,195000,apartment,apartment,None,3,100,1,0,1,4,None,2,0,Good
2474, 20202613,1150,195000,apartment,apartment,None,2,59,0,0,1,None,None,3,0,To renovate
2475, 20202612,1150,220000,apartment,apartment,None,2,59,0,0,1,None,None,3,0,As new
2476, 20195852,1080,240000,apartment,loft,None,2,70,0,0,1,None,None,2,0,As new
2477, 20186166,1080,265000,apartment,apartment,None,2,83,0,0,1,4,None,2,0,As new
2478, 20199477,1150,275000,apartment,apartment,None,2,80,0,0,1,10,None,2,0,Good
2479, 20175219,1050,390000,apartment,apartment,None,2,85,0,0,1,3,None,2,0,To be done up
2480, 20189550,1040,395000,apartment,apartment,None,2,112,0,0,1,10,None,2,0,As new
2481, 20217531,1300,135000,apartment,flat-studio,None,None,40,0,0,1,None,None,4,0,As new
2482, 20218120,3000,215000,apartment,flat-studio,None,None,39,1,0,1,None,None,None,0,Good
2483, 20217360,8870,220000,apartment,apartment,None,2,85,0,0,1,None,None,None,0,Good
2484, 20218369,1140,350000,apartment,penthouse,None,3,114,0,0,1,None,None,2,0,As new
2485, 20219571,1000,840000,apartment,apartment,None,3,160,0,0,1,10,None,2,0,As new
2486, 20240631,2950,261192,apartment,apartment,None,2,86,0,0,1,11,20,4,0,None
2487, 20240726,1140,269000,apartment,apartment,None,1,74,0,0,1,5,None,4,0,As new
2488, 20240723,1140,279000,apartment,apartment,None,1,76,0,0,1,None,None,4,0,As new
2489, 20240724,1140,379000,apartment,apartment,None,3,102,0,0,1,5,None,4,0,As new
2490, 20240725,1140,469000,apartment,apartment,None,2,117,0,0,1,45,None,4,0,As new
2491, 20240430,9000,653049,apartment,apartment,None,1,77,0,0,1,8,None,2,0,As new
2492, 20240429,9000,666410,apartment,apartment,None,2,92,0,0,1,9,None,2,0,As new
2493, 20235877,3270,279000,apartment,apartment,None,2,85,1,0,1,14,None,None,0,Good
2494, 20235875,3270,284000,apartment,apartment,None,2,85,1,0,1,14,None,None,0,Good
2495, 20235878,3270,294000,apartment,apartment,None,2,88,1,0,1,16,None,None,0,Good
2496, 20238079,1083,295000,apartment,apartment,None,2,90,0,0,1,6,None,None,0,As new
2497, 20235876,3270,296000,apartment,apartment,None,2,91,1,0,1,15,None,None,0,Good
2498, 20235874,3270,312000,apartment,apartment,None,2,93,1,0,1,19,None,None,0,Good
2499, 20235873,3270,322000,apartment,apartment,None,2,93,0,0,1,19,None,None,0,Good
2500, 20241421,7000,95000,apartment,apartment,None,1,60,0,0,1,3,None,None,0,Good
2501, 20240116,2170,199000,apartment,apartment,None,1,65,0,0,1,10,10,None,0,As new
2502, 20240234,9040,239000,apartment,apartment,None,1,62,0,0,1,None,None,None,0,None
2503, 20198443,9600,254000,apartment,apartment,None,1,84,1,0,1,52,2000,None,0,Good
2504, 20240503,2018,275000,apartment,apartment,None,1,56,0,0,1,6,None,None,0,As new
2505, 20115396,4690,144000,apartment,apartment,None,2,90,0,0,1,None,None,3,0,Good
2506, 20146827,1080,215000,apartment,apartment,None,2,136,1,0,1,15,None,2,0,Good
2507, 20210038,6224,160000,apartment,apartment,None,2,67,1,0,1,None,None,3,0,Good
2508, 20230724,1130,227749,apartment,apartment,None,1,66,0,0,1,14,None,3,0,As new
2509, 20232100,8300,740000,apartment,apartment,None,2,86,0,0,1,10,None,2,0,None
2510, 20227245,9600,199500,apartment,apartment,None,2,83,1,0,1,None,None,3,0,As new
2511, 20142694,1180,499000,apartment,duplex,None,3,155,1,0,1,27,None,2,0,Good
2512, 20111214,1050,1695000,apartment,penthouse,None,4,297,0,0,1,300,None,4,0,As new
2513, 20197884,1080,198000,apartment,ground-floor,None,1,55,0,0,1,None,None,2,0,Just renovated
2514, 20194149,1050,338000,apartment,penthouse,None,2,76,1,0,1,11,None,2,0,Good
2515, 20186833,1030,390000,apartment,apartment,None,2,97,0,0,1,5,None,3,0,As new
2516, 20191336,8300,699000,apartment,apartment,None,2,81,1,0,1,10,None,2,0,Just renovated
2517, 20149755,1180,1050000,apartment,apartment,None,3,170,0,0,1,25,None,2,0,As new
2518, 20217558,1000,195000,apartment,apartment,None,1,34,0,1,1,None,None,None,0,Good
2519, 20218194,1030,209000,apartment,apartment,None,1,42,0,1,1,None,None,None,0,Good
2520, 20217483,1000,215000,apartment,apartment,None,1,54,0,1,1,None,None,None,0,Good
2521, 20143790,1040,520000,apartment,apartment,None,3,135,0,1,1,8,None,2,0,As new
2522, 20219459,1000,300000,apartment,flat-studio,None,None,53,0,0,1,5,None,2,0,As new
2523, 20218601,4020,150000,apartment,apartment,None,2,84,1,0,1,None,None,3,0,None
2524, 20217721,8400,156000,apartment,apartment,None,1,61,0,0,1,None,None,None,0,None
2525, 20214986,8620,199000,apartment,apartment,None,2,67,1,0,1,3,None,2,0,Good
2526, 20178649,2100,210000,apartment,apartment,None,2,85,0,0,1,None,None,2,0,As new
2527, 20196646,2170,224000,apartment,apartment,None,2,86,0,0,1,3,None,2,0,Good
2528, 20208257,9300,117000,apartment,apartment,None,1,39,1,0,1,None,None,2,0,Good
2529, 20208256,9300,120000,apartment,apartment,None,1,39,1,0,1,None,None,2,0,Good
2530, 20188521,8300,2375000,apartment,apartment,None,2,105,0,0,1,None,None,2,0,Just renovated
2531, 10738318,8300,499000,apartment,apartment,None,2,67,0,0,1,None,None,None,0,Good
2532, 20214545,8430,89000,apartment,flat-studio,None,None,28,0,1,1,None,None,None,0,To renovate
2533, 20214522,8434,105000,apartment,flat-studio,None,None,33,0,1,1,None,None,None,0,To be done up
2534, 20214518,8434,129000,apartment,apartment,None,1,35,0,1,1,None,None,None,0,To be done up
2535, 20214546,8434,135000,apartment,flat-studio,None,None,34,0,1,1,None,None,None,0,Just renovated
2536, 20213643,8434,140000,apartment,flat-studio,None,None,34,0,1,1,None,None,None,0,Good
2537, 20214523,8434,149000,apartment,apartment,None,None,54,0,0,1,None,None,None,0,To renovate
2538, 20214521,8434,149000,apartment,flat-studio,None,1,60,0,0,1,None,None,None,0,To be done up
2539, 20213644,8434,149000,apartment,flat-studio,None,None,35,0,1,1,None,None,None,0,Good
2540, 20214516,8400,199000,apartment,apartment,None,1,57,0,1,1,None,None,None,0,Good
2541, 20216064,9700,215000,apartment,apartment,None,2,80,0,0,1,None,None,2,0,Just renovated
2542, 20213642,8434,218000,apartment,apartment,None,1,59,0,1,1,None,None,None,0,Good
2543, 20214316,1140,275000,apartment,apartment,None,2,85,1,0,1,14,None,3,0,Good
2544, 20142696,1000,299000,apartment,apartment,None,3,105,0,0,1,None,None,2,0,To renovate
2545, 20142632,1000,299000,apartment,apartment,None,3,105,0,0,1,None,None,2,0,To renovate
2546, 20142442,1000,325000,apartment,apartment,None,3,105,0,0,1,None,None,2,0,To renovate
2547, 20142698,1000,415000,apartment,apartment,None,1,123,1,0,1,5,None,2,0,Good
2548, 20142420,1000,425000,apartment,duplex,None,2,110,1,0,1,16,None,2,0,Good
2549, 20142633,1000,495000,apartment,duplex,None,2,146,1,0,1,12,None,2,0,Good
2550, 20176089,8930,99000,apartment,apartment,None,3,104,1,0,1,None,None,2,0,Good
2551, 20181184,1070,185000,apartment,flat-studio,None,None,41,0,0,1,None,None,None,0,As new
2552, 11202089,8570,185000,apartment,apartment,None,2,92,1,0,1,4,None,4,0,Good
2553, 20202017,2020,339000,apartment,apartment,None,3,110,1,0,1,11,None,None,0,Just renovated
2554, 20154584,1000,495000,apartment,apartment,None,2,140,0,0,1,7,None,1,0,As new
2555, 20197588,1050,700000,apartment,duplex,None,3,203,0,0,1,None,None,2,0,As new
2556, 20162560,1150,850000,apartment,apartment,None,1,95,0,0,1,50,1000,2,0,As new
2557, 20151183,1000,1290000,apartment,apartment,None,4,260,0,0,1,None,None,3,1,As new
2558, 20220236,1030,180000,apartment,apartment,None,1,80,0,0,1,None,None,2,0,To be done up
2559, 20217665,1140,219000,apartment,penthouse,None,1,50,0,0,1,30,None,3,0,Good
2560, 20220278,2018,235000,apartment,apartment,None,1,50,0,0,1,None,None,2,0,As new
2561, 20220802,1080,300000,apartment,duplex,None,4,140,0,0,1,None,None,2,0,Good
2562, 20218477,2000,380000,apartment,apartment,None,1,60,1,0,1,10,None,None,0,None
2563, 20218220,9040,395000,apartment,apartment,None,2,114,0,0,1,None,None,None,0,None
2564, 20218123,1030,425000,apartment,apartment,None,3,98,0,0,1,None,None,None,0,Good
2565, 20239698,1730,310000,apartment,apartment,None,2,89,0,0,1,12,None,3,0,None
2566, 20239699,1731,310000,apartment,apartment,None,2,88,0,0,1,10,None,3,0,None
2567, 20240996,2650,392615,apartment,apartment,None,1,80,0,1,1,10,1000,2,0,As new
2568, 20235039,1030,245000,apartment,apartment,None,1,56,0,0,1,None,None,None,0,Good
2569, 20234533,1000,310000,apartment,apartment,None,2,78,0,0,1,None,None,2,0,As new
2570, 20178385,2018,340000,apartment,apartment,None,3,132,1,0,1,3,None,2,0,Good
2571, 20167051,1160,725000,apartment,apartment,None,3,165,1,0,1,13,None,2,0,To be done up
2572, 20150285,4000,290000,apartment,apartment,None,2,100,1,0,1,None,2800,4,0,As new
2573, 20194916,8300,615000,apartment,apartment,None,2,91,0,0,1,None,None,None,0,Just renovated
2574, 20213639,8430,275000,apartment,apartment,None,None,305,0,0,1,None,None,None,0,To renovate
2575, 20217352,1180,349000,apartment,ground-floor,None,2,90,0,0,1,11,36,3,0,To be done up
2576, 20214799,2500,349000,apartment,duplex,None,3,133,0,0,1,None,None,None,0,None
2577, 20217598,9000,370000,apartment,apartment,None,2,78,0,0,1,None,112,4,0,None
2578, 20217600,9000,395000,apartment,apartment,None,3,82,0,0,1,None,97,4,0,None
2579, 20213641,8434,475000,apartment,apartment,None,2,102,0,1,1,None,None,None,0,Just renovated
2580, 20217623,1180,559000,apartment,apartment,None,2,120,0,0,1,22,None,4,0,Good
2581, 20232191,1050,145000,apartment,flat-studio,None,1,17,0,1,1,None,None,2,0,As new
2582, 20232017,1000,175000,apartment,apartment,None,1,None,0,1,1,None,None,None,0,Good
2583, 20234183,1000,195000,apartment,flat-studio,None,None,45,0,0,1,None,None,None,0,As new
2584, 20232799,9000,795000,apartment,penthouse,None,3,148,0,0,1,35,None,None,0,None
2585, 20187281,8400,149000,apartment,apartment,None,1,95,0,0,1,10,100,None,0,To be done up
2586, 20187541,2870,239000,apartment,apartment,None,2,72,0,0,1,3,None,None,0,Good
2587, 20207861,8780,159000,apartment,apartment,None,3,110,1,0,1,None,None,None,0,Good
2588, 20205840,1190,399000,apartment,apartment,None,2,95,0,0,1,None,None,2,0,Just renovated
2589, 20226550,9051,398000,apartment,apartment,None,2,95,0,0,1,3,None,2,0,As new
2590, 20226551,9051,459000,apartment,apartment,None,2,108,0,0,1,3,None,2,0,As new
2591, 20192793,8300,325000,apartment,flat-studio,None,None,36,1,1,1,None,None,2,0,As new
2592, 20224806,3001,395000,apartment,apartment,None,2,90,1,0,1,5,None,None,0,None
2593, 20222844,8500,565000,apartment,apartment,None,2,140,0,0,1,None,None,None,0,None
2594, 20225733,8300,1370000,apartment,apartment,None,3,110,0,0,1,None,None,3,0,Just renovated
